* Block Type = 96-Well 0.2-mL Block
* Calibration Background is expired  = No
* Calibration Background performed on = 09-24-2018
* Calibration Pure Dye ABY is expired = No
* Calibration Pure Dye ABY performed on = 09-24-2018
* Calibration Pure Dye FAM is expired = No
* Calibration Pure Dye FAM performed on = 09-24-2018
* Calibration Pure Dye JUN is expired = No
* Calibration Pure Dye JUN performed on = 09-24-2018
* Calibration Pure Dye NED is expired = No
* Calibration Pure Dye NED performed on = 09-24-2018
* Calibration Pure Dye ROX is expired = No
* Calibration Pure Dye ROX performed on = 09-24-2018
* Calibration Pure Dye SYBR is expired = No
* Calibration Pure Dye SYBR performed on = 09-24-2018
* Calibration Pure Dye TAMRA is expired = No
* Calibration Pure Dye TAMRA performed on = 09-24-2018
* Calibration Pure Dye VIC is expired = No
* Calibration Pure Dye VIC performed on = 09-24-2018
* Calibration ROI is expired  = No
* Calibration ROI performed on = 09-24-2018
* Calibration Uniformity is expired  = No
* Calibration Uniformity performed on = 09-24-2018
* Chemistry = SYBR_GREEN
* Date Created = 2019-08-06 13:57:48 PM CDT
* Experiment Barcode = NA
* Experiment Comment = NA
* Experiment File Name = C:\Users\Katie\Documents\Shedd Aquarium Coral Research Fellowship\Exuma\qPCR\20190806_KP_01.eds
* Experiment Name = Power_UP_SYBR
* Experiment Run End Time = 2019-08-06 11:44:13 AM CDT
* Experiment Type = Standard Curve
* Instrument Name =       272320406
* Instrument Serial Number = 272320406
* Instrument Type = QuantStudio™ 3 System
* Passive Reference = ROX
* Post-read Stage/Step = 
* Pre-read Stage/Step = 
* Quantification Cycle Method = Ct
* Signal Smoothing On = true
* Stage where Melt Analysis is performed = Stage3
* Stage/ Cycle where Ct Analysis is performed = Stage2, Step2
* User Name = NA

[Results]
Well	Well Position	Omit	Sample Name	Target Name	Task	Reporter	Quencher	CT	Ct Mean	Ct SD	Quantity	Quantity Mean	Quantity SD	Y-Intercept	R(superscript 2)	Slope	Efficiency	Automatic Ct Threshold	Ct Threshold	Automatic Baseline	Baseline Start	Baseline End	Amp Status	Comments	Cq Conf	CQCONF	EXPFAIL	HIGHSD	NOAMP	Tm1	Tm2	Tm3	Tm4
30	C6	false	EX0173	B	UNKNOWN	FAM	NFQ-MGB	27.893	27.514	0.536								false	0.010	true	3	26	Amp		0.888	N	N	Y	N				
31	C7	false	EX0174	B	UNKNOWN	FAM	NFQ-MGB	30.048	30.200	0.216								false	0.010	true	3	29	Amp		0.915	N	N	N	N				
32	C8	false	EX0175	B	UNKNOWN	FAM	NFQ-MGB	32.602	32.656	0.076								false	0.010	true	3	32	Amp		0.884	N	N	N	N				
33	C9	false	EX0178	B	UNKNOWN	FAM	NFQ-MGB	Undetermined	38.661									false	0.010	true	3	16	No Amp		0.000	Y	N	N	Y				
34	C10	false	NEC3	B	UNKNOWN	FAM	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		0.000	Y	Y	N	Y				
35	C11	false	PTC	B	UNKNOWN	FAM	NFQ-MGB	34.929	33.693	1.747								false	0.010	true	3	34	Amp		0.872	N	N	Y	N				
36	C12	false	NTC	B	UNKNOWN	FAM	NFQ-MGB	Undetermined										false	0.010	true	3	28	No Amp		0.000	Y	N	N	Y				
37	D1	false	EX0162	B	UNKNOWN	FAM	NFQ-MGB	29.500	30.756	1.776								false	0.010	true	3	29	Amp		0.924	N	N	Y	N				
38	D2	false	EX0163	B	UNKNOWN	FAM	NFQ-MGB	29.716	30.504	1.115								false	0.010	true	3	28	Amp		0.842	N	N	Y	N				
39	D3	false	EX0164	B	UNKNOWN	FAM	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		0.000	Y	Y	N	Y				
40	D4	false	EX0165	B	UNKNOWN	FAM	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		0.000	Y	Y	N	Y				
41	D5	false	EX0170	B	UNKNOWN	FAM	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		0.000	Y	Y	N	Y				
42	D6	false	EX0173	B	UNKNOWN	FAM	NFQ-MGB	27.134	27.514	0.536								false	0.010	true	3	25	Amp		0.789	Y	N	Y	N				
43	D7	false	EX0174	B	UNKNOWN	FAM	NFQ-MGB	30.352	30.200	0.216								false	0.010	true	3	29	Amp		0.902	N	N	N	N				
