* Block Type = 96-Well 0.2-mL Block
* Calibration Background is expired  = No
* Calibration Background performed on = 09-24-2018
* Calibration Pure Dye ABY is expired = No
* Calibration Pure Dye ABY performed on = 09-24-2018
* Calibration Pure Dye FAM is expired = No
* Calibration Pure Dye FAM performed on = 09-24-2018
* Calibration Pure Dye JUN is expired = No
* Calibration Pure Dye JUN performed on = 09-24-2018
* Calibration Pure Dye NED is expired = No
* Calibration Pure Dye NED performed on = 09-24-2018
* Calibration Pure Dye ROX is expired = No
* Calibration Pure Dye ROX performed on = 09-24-2018
* Calibration Pure Dye SYBR is expired = No
* Calibration Pure Dye SYBR performed on = 09-24-2018
* Calibration Pure Dye TAMRA is expired = No
* Calibration Pure Dye TAMRA performed on = 09-24-2018
* Calibration Pure Dye VIC is expired = No
* Calibration Pure Dye VIC performed on = 09-24-2018
* Calibration ROI is expired  = No
* Calibration ROI performed on = 09-24-2018
* Calibration Uniformity is expired  = No
* Calibration Uniformity performed on = 09-24-2018
* Chemistry = SYBR_GREEN
* Date Created = 2019-10-09 13:18:16 PM CDT
* Experiment Barcode = NA
* Experiment Comment = NA
* Experiment File Name = E:\Power Up SYBR_41.eds
* Experiment Name = Power_UP_SYBR
* Experiment Run End Time = 2019-10-09 11:01:23 AM CDT
* Experiment Type = Standard Curve
* Instrument Name =       272320406
* Instrument Serial Number = 272320406
* Instrument Type = QuantStudio™ 3 System
* Passive Reference = ROX
* Post-read Stage/Step = 
* Pre-read Stage/Step = 
* Quantification Cycle Method = Ct
* Signal Smoothing On = true
* Stage where Melt Analysis is performed = Stage3
* Stage/ Cycle where Ct Analysis is performed = Stage2, Step2
* User Name = NA

[Results]
Well	Well Position	Omit	Sample Name	Target Name	Task	Reporter	Quencher	CT	Ct Mean	Ct SD	Quantity	Quantity Mean	Quantity SD	Y-Intercept	R(superscript 2)	Slope	Efficiency	Automatic Ct Threshold	Ct Threshold	Automatic Baseline	Baseline Start	Baseline End	Amp Status	Comments	Cq Conf	CQCONF	EXPFAIL	HIGHSD	DRNMIN	NOAMP	Tm1	Tm2	Tm3	Tm4
21	B9	false	EX0418	D	UNKNOWN	FAM	NFQ-MGB	23.604	23.713	0.155								false	0.010	true	3	22	Amp		0.459	Y	N	N	N	N				
22	B10	false	EX0480	A	UNKNOWN	FAM	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		0.000	Y	Y	N	N	Y				
23	B11	false	EX0480	B	UNKNOWN	FAM	NFQ-MGB	30.399	30.294	0.148								false	0.010	true	3	29	Amp		0.953	N	N	N	N	N				
24	B12	false	EX0480	C	UNKNOWN	VIC	NFQ-MGB	32.589	32.853	0.373								false	0.010	true	3	32	Amp		0.954	N	N	N	N	N				
24	B12	false	EX0480	D	UNKNOWN	FAM	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		0.000	Y	Y	N	N	Y				
25	C1	false	EX0066	A	UNKNOWN	FAM	NFQ-MGB	Undetermined	33.758									false	0.010	true	3	39	No Amp		0.000	Y	Y	N	N	Y				
26	C2	false	EX0066	B	UNKNOWN	FAM	NFQ-MGB	31.182	31.719	0.760								false	0.010	true	3	30	Amp		0.899	N	N	Y	N	N				
27	C3	false	EX0066	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		0.000	Y	Y	N	N	Y				
27	C3	false	EX0066	D	UNKNOWN	FAM	NFQ-MGB	Undetermined	33.838									false	0.010	true	3	39	No Amp		0.000	Y	Y	N	N	Y				
28	C4	false	EX0178	A	UNKNOWN	FAM	NFQ-MGB	28.690	28.690									false	0.010	true	3	24	No Amp		0.000	Y	N	N	Y	N				
29	C5	false	EX0178	B	UNKNOWN	FAM	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		0.000	Y	Y	N	N	Y				
30	C6	false	EX0178	C	UNKNOWN	VIC	NFQ-MGB	36.901	36.934	0.046								false	0.010	true	3	35	Inconclusive		0.726	Y	N	N	N	N				
30	C6	false	EX0178	D	UNKNOWN	FAM	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		0.000	Y	Y	N	N	Y				
