* Block Type = 96-Well 0.2-mL Block
* Calibration Background is expired  = No
* Calibration Background performed on = 09-24-2018
* Calibration Pure Dye ABY is expired = No
* Calibration Pure Dye ABY performed on = 09-24-2018
* Calibration Pure Dye FAM is expired = No
* Calibration Pure Dye FAM performed on = 09-24-2018
* Calibration Pure Dye JUN is expired = No
* Calibration Pure Dye JUN performed on = 09-24-2018
* Calibration Pure Dye NED is expired = No
* Calibration Pure Dye NED performed on = 09-24-2018
* Calibration Pure Dye ROX is expired = No
* Calibration Pure Dye ROX performed on = 09-24-2018
* Calibration Pure Dye SYBR is expired = No
* Calibration Pure Dye SYBR performed on = 09-24-2018
* Calibration Pure Dye TAMRA is expired = No
* Calibration Pure Dye TAMRA performed on = 09-24-2018
* Calibration Pure Dye VIC is expired = No
* Calibration Pure Dye VIC performed on = 09-24-2018
* Calibration ROI is expired  = No
* Calibration ROI performed on = 09-24-2018
* Calibration Uniformity is expired  = No
* Calibration Uniformity performed on = 09-24-2018
* Chemistry = SYBR_GREEN
* Date Created = 2019-09-16 11:30:02 AM CDT
* Experiment Barcode = NA
* Experiment Comment = NA
* Experiment File Name = E:\Power Up SYBR_37.eds
* Experiment Name = Power_UP_SYBR
* Experiment Run End Time = 2019-09-16 10:11:02 AM CDT
* Experiment Type = Standard Curve
* Instrument Name =       272320406
* Instrument Serial Number = 272320406
* Instrument Type = QuantStudio™ 3 System
* Passive Reference = ROX
* Post-read Stage/Step = 
* Pre-read Stage/Step = 
* Quantification Cycle Method = Ct
* Signal Smoothing On = true
* Stage where Melt Analysis is performed = Stage3
* Stage/ Cycle where Ct Analysis is performed = Stage2, Step2
* User Name = NA

[Results]
Well	Well Position	Omit	Sample Name	Target Name	Task	Reporter	Quencher	CT	Ct Mean	Ct SD	Quantity	Quantity Mean	Quantity SD	Y-Intercept	R(superscript 2)	Slope	Efficiency	Automatic Ct Threshold	Ct Threshold	Automatic Baseline	Baseline Start	Baseline End	Amp Status	Comments	Cq Conf	CQCONF	EXPFAIL	HIGHSD	DRNMIN	NOAMP	BADROX	Tm1	Tm2	Tm3	Tm4
67	F7	false	EX0067	A	UNKNOWN	FAM	NFQ-MGB	Undetermined										false	0.010	true	3	9	No Amp		0.000	Y	N	N	N	Y	N				
68	F8	false	EX0067	B	UNKNOWN	FAM	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		0.000	Y	Y	N	N	Y	N				
69	F9	false	EX0067	C	UNKNOWN	VIC	NFQ-MGB	26.167	26.038	0.184								false	0.010	true	3	25	Amp		0.926	N	N	N	N	N	N				
69	F9	false	EX0067	D	UNKNOWN	FAM	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		0.000	Y	Y	N	N	Y	N				
70	F10	false	PTC	A	UNKNOWN	FAM	NFQ-MGB	34.129	34.129									false	0.010	true	3	33	Inconclusive		0.752	Y	N	N	N	N	N				
71	F11	false	PTC	B	UNKNOWN	FAM	NFQ-MGB	36.661	37.159	0.704								false	0.010	true	3	35	Inconclusive		0.719	Y	N	Y	N	N	N				
72	F12	false	PTC	C	UNKNOWN	VIC	NFQ-MGB	33.069	33.492	0.598								false	0.010	true	3	32	Amp		0.932	N	N	Y	N	N	N				
72	F12	false	PTC	D	UNKNOWN	FAM	NFQ-MGB	30.144	30.816	0.950								false	0.010	true	3	29	Amp		0.586	Y	N	Y	N	N	N				
74	G2	false	EX0624	B	UNKNOWN	FAM	NFQ-MGB	26.468	26.377	0.129								false	0.010	true	3	25	Amp		0.737	Y	N	N	N	N	N				
75	G3	false	EX0624	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		0.000	Y	Y	N	N	Y	N				
75	G3	false	EX0624	D	UNKNOWN	FAM	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		0.000	Y	Y	N	N	Y	N				
76	G4	false	EX0062	A	UNKNOWN	FAM	NFQ-MGB	Undetermined										false	0.010	true	3	18	No Amp		0.000	Y	N	N	N	N	N				
77	G5	false	EX0062	B	UNKNOWN	FAM	NFQ-MGB	29.257	29.250	0.009								false	0.010	true	3	28	Amp		0.919	N	N	N	N	N	N				
78	G6	false	EX0062	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		0.000	Y	Y	N	N	Y	N				
78	G6	false	EX0062	D	UNKNOWN	FAM	NFQ-MGB	Undetermined	31.031									false	0.010	true	3	39	No Amp		0.000	Y	Y	N	N	Y	N				
79	G7	false	EX0138	A	UNKNOWN	FAM	NFQ-MGB	Undetermined										false	0.010	true	3	31	No Amp		0.000	Y	N	N	N	Y	N				
80	G8	false	EX0138	B	UNKNOWN	FAM	NFQ-MGB	31.108	30.771	0.476								false	0.010	true	3	30	Amp		0.931	N	N	N	N	N	N				
81	G9	false	EX0138	C	UNKNOWN	VIC	NFQ-MGB	33.757	32.534	1.729								false	0.010	true	3	33	Amp		0.864	N	N	Y	N	N	N				
81	G9	false	EX0138	D	UNKNOWN	FAM	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		0.000	Y	Y	N	N	Y	N				
82	G10	false	NTC	A	UNKNOWN	FAM	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		0.000	Y	Y	N	N	Y	N				
83	G11	false	NTC	B	UNKNOWN	FAM	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		0.000	Y	Y	N	N	Y	N				
84	G12	false	NTC	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		0.000	Y	Y	N	N	Y	N				
84	G12	false	NTC	D	UNKNOWN	FAM	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		0.000	Y	Y	N	N	Y	N				
86	H2	false	EX0624	B	UNKNOWN	FAM	NFQ-MGB	26.286	26.377	0.129								false	0.010	true	3	25	Amp		0.656	Y	N	N	N	N	N				
87	H3	false	EX0624	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		0.000	Y	Y	N	N	Y	N				
87	H3	false	EX0624	D	UNKNOWN	FAM	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		0.000	Y	Y	N	N	Y	N				
88	H4	false	EX0062	A	UNKNOWN	FAM	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		0.000	Y	Y	N	N	Y	N				
89	H5	false	EX0062	B	UNKNOWN	FAM	NFQ-MGB	29.244	29.250	0.009								false	0.010	true	3	28	Amp		0.899	N	N	N	N	N	N				
90	H6	false	EX0062	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		0.000	Y	Y	N	N	Y	N				
90	H6	false	EX0062	D	UNKNOWN	FAM	NFQ-MGB	31.031	31.031									false	0.010	true	3	30	Amp		0.910	N	N	N	N	N	N				
91	H7	false	EX0138	A	UNKNOWN	FAM	NFQ-MGB	Undetermined										false	0.010	true	3	13	No Amp		0.000	Y	N	N	N	Y	N				
92	H8	false	EX0138	B	UNKNOWN	FAM	NFQ-MGB	30.434	30.771	0.476								false	0.010	true	3	29	Amp		0.919	N	N	N	N	N	N				
93	H9	false	EX0138	C	UNKNOWN	VIC	NFQ-MGB	31.312	32.534	1.729								false	0.010	true	3	30	Amp		0.866	N	N	Y	N	N	N				
93	H9	false	EX0138	D	UNKNOWN	FAM	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		0.000	Y	Y	N	N	Y	N				
94	H10	false	NTC	A	UNKNOWN	FAM	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		0.000	Y	Y	N	N	Y	N				
95	H11	false	NTC	B	UNKNOWN	FAM	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		0.000	Y	Y	N	N	Y	N				
96	H12	false	NTC	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		0.000	Y	Y	N	N	Y	N				
96	H12	false	NTC	D	UNKNOWN	FAM	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		0.000	Y	Y	N	N	Y	N				
